"","file_id","depth","peak_name","ratio","amount.ug","conc_rock.ug_g","conc_tle.ug.g","conc_maltene.ug.g"
"117","TSQ276_GB_ OG002_fullscan",125.015,"C27",NA,316.322205479145,31.6290576421503,12.7037030312911,23.0892120787697
"118","TSQ276_GB_ OG002_fullscan",125.015,"C28",NA,350.454874653612,35.0419832670345,14.0744929579765,25.5806477849352
"119","TSQ276_GB_ OG002_fullscan",125.015,"C29",NA,474.006215675762,47.3958819793783,19.0363942038461,34.5989938449462
"120","TSQ276_GB_ OG002_fullscan",125.015,"C30",NA,387.361925025779,38.7323192706508,15.5567038162965,28.2745930675751
"121","TSQ276_GB_ OG002_fullscan",125.015,"C31",NA,552.363708853049,55.2308478005248,22.1832814800424,40.3185188943831
"122","TSQ276_GB_ OG002_fullscan",125.015,"C32",NA,253.575131974713,25.3549776997014,10.1837402399484,18.509133720782
"123","TSQ276_GB_ OG002_fullscan",125.015,"C33",NA,323.676503814907,32.3644139400966,12.9990563781089,23.6260221762706
"124","TSQ276_GB_ OG002_fullscan",125.015,"C34",NA,112.084625174925,11.2073417833142,4.50139056927416,8.18135950181935
"125","TSQ276_GB_ OG002_fullscan",125.015,"C35",NA,69.2327416872162,6.92258191053057,2.78043139306093,5.05348479468732
"126","TSQ276_GB_ OG002_fullscan",125.015,"C36",NA,22.7108986048904,2.27086277421162,0.912084281320911,1.65772982517448
"127","TSQ276_GB_ OG002_fullscan",125.015,"C37",NA,0.250758499773187,0.0250733426430544,0.010070622480851,0.0183035401294297
"128","TSQ276_GB_ OG002_fullscan",125.015,"C38",NA,21.3475408343221,2.13454062936927,0.8573309572017,1.55821465943957
"129","TSQ276_GB_ OG002_fullscan",125.015,"C39",NA,24.3531032481434,2.43506681813252,0.978036275025849,1.77759877723674
"130","TSQ276_GB_ OG002_fullscan",125.015,"Ph",NA,595.271883175059,59.5212361938865,23.906501332332,43.4505024215372
"131","TSQ276_GB_ OG002_fullscan",125.015,"Pr",NA,4686.88033709355,468.641169592396,188.228125987695,342.108053802449
"132","TSQ276_GB_ OG002_fullscan",125.015,"SCAng",NA,NA,NA,32.6869402727725,NA
"133","TSQ276_GB_ OG002_fullscan",125.015,"LCAng",NA,NA,NA,69.7028664863494,NA
"134","TSQ276_GB_ OG002_fullscan",125.015,"CPI_top",NA,NA,NA,79.1706181022739,NA
"135","TSQ276_GB_ OG002_fullscan",125.015,"CPI_bottom",NA,NA,NA,54.3197577912493,NA
"136","TSQ276_GB_ OG002_fullscan",125.015,"C17n",NA,NA,NA,256.38255345782,NA
"137","TSQ276_GB_ OG002_fullscan",125.015,"C19n",NA,NA,NA,193.081574416714,NA
"138","TSQ276_GB_ OG002_fullscan",125.015,"C21n",NA,NA,NA,156.311934903341,NA
"139","TSQ276_GB_ OG002_fullscan",125.015,"C23n",NA,NA,NA,161.398806212828,NA
"140","TSQ276_GB_ OG002_fullscan",125.015,"C25n",NA,NA,NA,236.693790398114,NA
"141","TSQ276_GB_ OG002_fullscan",125.015,"C27n",NA,NA,NA,342.99998184486,NA
"142","TSQ276_GB_ OG002_fullscan",125.015,"C29n",NA,NA,NA,552.055431911537,NA
"143","TSQ276_GB_ OG002_fullscan",125.015,"C31n",NA,NA,NA,687.681725881314,NA
"144","TSQ276_GB_ OG002_fullscan",125.015,"C33n",NA,NA,NA,428.968860477592,NA
"145","TSQ276_GB_ OG002_fullscan",125.015,"C35n",NA,NA,NA,97.3150987571324,NA
"146","TSQ276_GB_ OG002_fullscan",125.015,"ACL_short_top",NA,NA,NA,605.776062777875,NA
"147","TSQ276_GB_ OG002_fullscan",125.015,"ACL_long_top",NA,NA,NA,2109.02109887244,NA
"148","TSQ276_GB_ OG002_fullscan",125.015,"ACL_all_top",NA,NA,NA,3112.88975826125,NA
"149","TSQ276_GB_ OG002_fullscan",125.015,"CPI",1.45749210455846,NA,NA,NA,NA
"150","TSQ276_GB_ OG002_fullscan",125.015,"ACL_short",0.948803704965533,NA,NA,NA,NA
"151","TSQ276_GB_ OG002_fullscan",125.015,"ACL_long",0.968007481629335,NA,NA,NA,NA
"152","TSQ276_GB_ OG002_fullscan",125.015,"ACL_all",0.963216721999373,NA,NA,NA,NA
"153","TSQ276_GB_ OG002_fullscan",125.015,"Pr/Ph",7.8735120363735,NA,NA,NA,NA
"154","TSQ276_GB_ OG002_fullscan",125.015,"PrPh_ng",NA,NA,NA,212.134627320027,NA
"155","TSQ276_GB_ OG002_fullscan",125.015,"SCA/LCA",0.468946858579682,NA,NA,NA,NA
"156","TSQ276_GB_ OG002_fullscan",125.015,"LCA/LCA+SCA",2.1324377841633,NA,NA,NA,NA
"157","TSQ277_GB_ OG003_fullscan",124,"3-methylheneicosane STD",NA,100,9.88142292490119,0.445632798573975,13.6986301369863
"158","TSQ277_GB_ OG003_fullscan",124,"C16",NA,177.731483549813,17.5623995602582,0.792029784090074,24.3467785684675
"159","TSQ277_GB_ OG003_fullscan",124,"C17",NA,243.390122230546,24.0504073350342,1.0846262131486,33.3411126343214
"160","TSQ277_GB_ OG003_fullscan",124,"C18",NA,214.080967252882,21.1542457759765,0.954015005583252,29.326159897655
"161","TSQ277_GB_ OG003_fullscan",124,"C19",NA,237.421268691089,23.4605996730325,1.05802704407793,32.5234614645327
"162","TSQ277_GB_ OG003_fullscan",124,"C20",NA,207.331095485767,20.4872623997793,0.923935363127302,28.4015199295571
"163","TSQ277_GB_ OG003_fullscan",124,"C21",NA,225.610111420955,22.2934892708454,1.00539265339106,30.9054947151993
"164","TSQ277_GB_ OG003_fullscan",124,"C22",NA,213.498100468202,21.0966502438935,0.951417560018724,29.2463151326304
"165","TSQ277_GB_ OG003_fullscan",124,"C23",NA,264.420961073996,26.1285534658099,1.17834652885025,36.2220494621912
"166","TSQ277_GB_ OG003_fullscan",124,"C24",NA,233.148881721051,23.0384270475347,1.03898788645745,31.9382029754865
"167","TSQ277_GB_ OG003_fullscan",124,"C25",NA,324.072607048273,32.022984886193,1.44417382820086,44.3935078148319
"168","TSQ277_GB_ OG003_fullscan",124,"C26",NA,288.535902536598,28.511452819822,1.28581061736452,39.5254661009039
"169","TSQ277_GB_ OG003_fullscan",124,"C27",NA,542.997060486377,53.6558360164404,2.41977299681986,74.3831589707366
"170","TSQ277_GB_ OG003_fullscan",124,"C28",NA,371.313534445329,36.6910607159416,1.65469489503266,50.8648677322369
"171","TSQ277_GB_ OG003_fullscan",124,"C29",NA,816.426158613331,80.6745216021078,3.63826273891859,111.839199810045
"172","TSQ277_GB_ OG003_fullscan",124,"C30",NA,401.800078458846,39.7035650651033,1.79055293430858,55.041106638198
"173","TSQ277_GB_ OG003_fullscan",124,"C31",NA,849.830593979344,83.9753551362989,3.78712385908799,116.415149860184
"174","TSQ277_GB_ OG003_fullscan",124,"C32",NA,265.134587495377,26.1990699106104,1.18152668224321,36.319806506216
"175","TSQ277_GB_ OG003_fullscan",124,"C33",NA,474.795628163187,46.9165640477457,2.11584504529049,65.0404970086557
"176","TSQ277_GB_ OG003_fullscan",124,"C34",NA,100.347257903213,9.91573694695777,0.44718029368633,13.7461997127688
"177","TSQ277_GB_ OG003_fullscan",124,"C35",NA,86.464154371844,8.54388877192135,0.38531263089057,11.8444047084718
"178","TSQ277_GB_ OG003_fullscan",124,"C36",NA,26.7612650143185,2.64439377611843,0.119256974217106,3.66592671429021
"179","TSQ277_GB_ OG003_fullscan",124,"C37",NA,0.224490755873775,0.0221828810151951,0.00100040443794017,0.0307521583388733
"180","TSQ277_GB_ OG003_fullscan",124,"C38",NA,13.5089439337071,1.33487588277739,0.0602002849095683,1.85054026489139
"181","TSQ277_GB_ OG003_fullscan",124,"C39",NA,12.4298706541157,1.22824808835136,0.0553915804550612,1.70272200741312
"182","TSQ277_GB_ OG003_fullscan",124,"Ph",NA,350.851023430211,34.6690734614833,1.56350723453748,48.0617840315358
"183","TSQ277_GB_ OG003_fullscan",124,"Pr",NA,1739.20377372454,171.858080407563,7.75046244975285,238.247092291033
"184","TSQ277_GB_ OG003_fullscan",124,"SCAng",NA,NA,NA,3.1480459106176,NA
"185","TSQ277_GB_ OG003_fullscan",124,"LCAng",NA,NA,NA,12.3463172710075,NA
"186","TSQ277_GB_ OG003_fullscan",124,"CPI_top",NA,NA,NA,13.7904910992084,NA
"187","TSQ277_GB_ OG003_fullscan",124,"CPI_bottom",NA,NA,NA,6.3597654226353,NA
"188","TSQ277_GB_ OG003_fullscan",124,"C17n",NA,NA,NA,18.4386456235262,NA
"189","TSQ277_GB_ OG003_fullscan",124,"C19n",NA,NA,NA,20.1025138374807,NA
"190","TSQ277_GB_ OG003_fullscan",124,"C21n",NA,NA,NA,21.1132457212124,NA
"191","TSQ277_GB_ OG003_fullscan",124,"C23n",NA,NA,NA,27.1019701635557,NA
"192","TSQ277_GB_ OG003_fullscan",124,"C25n",NA,NA,NA,36.1043457050215,NA
"193","TSQ277_GB_ OG003_fullscan",124,"C27n",NA,NA,NA,65.3338709141362,NA
"194","TSQ277_GB_ OG003_fullscan",124,"C29n",NA,NA,NA,105.509619428639,NA
"195","TSQ277_GB_ OG003_fullscan",124,"C31n",NA,NA,NA,117.400839631728,NA
"196","TSQ277_GB_ OG003_fullscan",124,"C33n",NA,NA,NA,69.8228864945862,NA
"197","TSQ277_GB_ OG003_fullscan",124,"C35n",NA,NA,NA,13.48594208117,NA
"198","TSQ277_GB_ OG003_fullscan",124,"ACL_short_top",NA,NA,NA,59.6544051822193,NA
"199","TSQ277_GB_ OG003_fullscan",124,"ACL_long_top",NA,NA,NA,371.553158550259,NA
"200","TSQ277_GB_ OG003_fullscan",124,"ACL_all_top",NA,NA,NA,494.413879601055,NA
"201","TSQ277_GB_ OG003_fullscan",124,"CPI",2.16839618803015,NA,NA,NA,NA
"202","TSQ277_GB_ OG003_fullscan",124,"ACL_short",0.94987383683538,NA,NA,NA,NA
"203","TSQ277_GB_ OG003_fullscan",124,"ACL_long",0.967839713131686,NA,NA,NA,NA
"204","TSQ277_GB_ OG003_fullscan",124,"ACL_all",0.964652105119128,NA,NA,NA,NA
"205","TSQ277_GB_ OG003_fullscan",124,"Pr/Ph",4.9571004716493,NA,NA,NA,NA
"206","TSQ277_GB_ OG003_fullscan",124,"PrPh_ng",NA,NA,NA,9.31396968429033,NA
"207","TSQ277_GB_ OG003_fullscan",124,"SCA/LCA",0.254978536636999,NA,NA,NA,NA
"208","TSQ277_GB_ OG003_fullscan",124,"LCA/LCA+SCA",3.92189873386736,NA,NA,NA,NA
"209","TSQ278_GB_OG003 _fullscan",124,"3-methylheneicosane STD",NA,100,9.88142292490119,0.445632798573975,13.6986301369863
"210","TSQ278_GB_OG003 _fullscan",124,"C16",NA,175.379337030209,17.3299740148427,0.781547847728202,24.0245667164669
"211","TSQ278_GB_OG003 _fullscan",124,"C17",NA,242.305292162348,23.943210687979,1.07979185455592,33.192505775664
"212","TSQ278_GB_OG003 _fullscan",124,"C18",NA,212.903189669184,21.0378645918166,0.948766442376044,29.164820502628
"213","TSQ278_GB_OG003 _fullscan",124,"C19",NA,239.039846953732,23.6205382365348,1.06523995968686,32.7451845142099
"214","TSQ278_GB_OG003 _fullscan",124,"C20",NA,210.680872760365,20.8182680593246,0.938863069342089,28.8603935288171
"215","TSQ278_GB_OG003 _fullscan",124,"C21",NA,227.531162557024,22.483316458204,1.01395348733077,31.1686524050718
"216","TSQ278_GB_OG003 _fullscan",124,"C22",NA,217.995453148782,21.541052682686,0.971459238630936,29.8623908422989
"217","TSQ278_GB_OG003 _fullscan",124,"C23",NA,267.051416239074,26.3884798655211,1.19006869981762,36.5823857861745
"218","TSQ278_GB_OG003 _fullscan",124,"C24",NA,242.444143783696,23.9569312039225,1.080410622922,33.2115265457118
"219","TSQ278_GB_OG003 _fullscan",124,"C25",NA,329.352687486088,32.5447319650284,1.46770359842285,45.1168065049435
"220","TSQ278_GB_OG003 _fullscan",124,"C26",NA,293.911889356156,29.0426768138494,1.30976777787948,40.2619026515282
"221","TSQ278_GB_OG003 _fullscan",124,"C27",NA,560.167364554228,55.3525063788763,2.49628950336109,76.7352554183874
"222","TSQ278_GB_OG003 _fullscan",124,"C28",NA,0.128960940298228,0.0127431759187973,0.000574692247318308,0.017665882232634
"223","TSQ278_GB_OG003 _fullscan",124,"C29",NA,819.665908365206,80.994654976799,3.65270012640466,112.283001145919
"224","TSQ278_GB_OG003 _fullscan",124,"C30",NA,394.665415685131,38.9985588621671,1.75875853692126,54.0637555733056
"225","TSQ278_GB_OG003 _fullscan",124,"C31",NA,841.386060955563,83.1409151141861,3.7494922502476,115.258364514461
"226","TSQ278_GB_OG003 _fullscan",124,"C32",NA,259.568104932627,25.6490222265442,1.1567206102167,35.5572746483051
"227","TSQ278_GB_OG003 _fullscan",124,"C33",NA,458.127505122915,45.2695163164936,2.04156642211638,62.7571924825912
"228","TSQ278_GB_OG003 _fullscan",124,"C34",NA,99.5189587614292,9.83388920567482,0.443489121040237,13.6327340769081
"229","TSQ278_GB_OG003 _fullscan",124,"C35",NA,84.8146206568917,8.38089136925807,0.377961767633207,11.6184411858756
"230","TSQ278_GB_OG003 _fullscan",124,"C36",NA,21.8765251880456,2.16171197510332,0.0974889714262281,2.99678427233501
"231","TSQ278_GB_OG003 _fullscan",124,"C37",NA,0.181585399969184,0.0179432213408285,0.000809204099684422,0.0248747123245458
"232","TSQ278_GB_OG003 _fullscan",124,"C38",NA,15.2800952779334,1.50989083774045,0.0680931162118244,2.09316373670321
"233","TSQ278_GB_OG003 _fullscan",124,"C39",NA,11.4068366839171,1.12715777509063,0.0508326055433028,1.56258036765988
"234","TSQ278_GB_OG003 _fullscan",124,"Ph",NA,353.262446692454,34.9073563925349,1.57425332750648,48.3921159852676
"235","TSQ278_GB_OG003 _fullscan",124,"Pr",NA,1710.41944169803,169.013778823916,7.62219002539226,234.304033109319
"236","TSQ278_GB_OG003 _fullscan",124,"SCAng",NA,NA,NA,3.15898530157355,NA
"237","TSQ278_GB_OG003 _fullscan",124,"LCAng",NA,NA,NA,12.3180100697629,NA
"238","TSQ278_GB_OG003 _fullscan",124,"CPI_top",NA,NA,NA,13.7857136681858,NA
"239","TSQ278_GB_OG003 _fullscan",124,"CPI_bottom",NA,NA,NA,4.66931073830499,NA
"240","TSQ278_GB_OG003 _fullscan",124,"C17n",NA,NA,NA,18.3564615274506,NA
"241","TSQ278_GB_OG003 _fullscan",124,"C19n",NA,NA,NA,20.2395592340504,NA
"242","TSQ278_GB_OG003 _fullscan",124,"C21n",NA,NA,NA,21.2930232339461,NA
